,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3198,703,7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4.0
3199,812,10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5.0
3200,202,6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5.0
3201,4231,,,,,,,,,,,,
3202,1643,,,,,,,,,,,,
3203,4418,,,,,,,,,,,,
3204,2125,,,,,,,,,,,,
3205,2652,,,,,,,,,,,,
3206,3743,,,,,,,,,,,,
3207,715,7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6.0
3208,1963,,,,,,,,,,,,
3209,3158,,,,,,,,,,,,
3210,3333,,,,,,,,,,,,
3211,2557,,,,,,,,,,,,
3212,84,6.3,0.3,0.48,1.8,0.069,18.0,61.0,0.9959,3.44,0.78,10.3,6.0
3213,3108,,,,,,,,,,,,
3214,4122,,,,,,,,,,,,
3215,4059,,,,,,,,,,,,
3216,2346,,,,,,,,,,,,
3217,2689,,,,,,,,,,,,
3218,3879,,,,,,,,,,,,
3219,2041,,,,,,,,,,,,
3220,1711,,,,,,,,,,,,
3221,1640,,,,,,,,,,,,
3222,4208,,,,,,,,,,,,
3223,72,7.7,0.69,0.22,1.9,0.084,18.0,94.0,0.9961,3.31,0.48,9.5,5.0
3224,2229,,,,,,,,,,,,
3225,1495,7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,6.0
3226,4414,,,,,,,,,,,,
3227,3145,,,,,,,,,,,,
3228,1142,6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6.0
3229,3397,,,,,,,,,,,,
3230,1607,,,,,,,,,,,,
3231,2871,,,,,,,,,,,,
3232,395,12.0,0.37,0.76,4.2,0.066,7.0,38.0,1.0004,3.22,0.6,13.0,7.0
3233,4763,,,,,,,,,,,,
3234,4216,,,,,,,,,,,,
3235,59,7.3,0.39,0.31,2.4,0.07400000000000001,9.0,46.0,0.9962,3.41,0.54,9.4,6.0
3236,696,7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6.0
3237,3946,,,,,,,,,,,,
3238,3336,,,,,,,,,,,,
3239,2639,,,,,,,,,,,,
3240,4741,,,,,,,,,,,,
3241,1803,,,,,,,,,,,,
3242,4669,,,,,,,,,,,,
3243,1209,6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.9942799999999999,3.45,0.87,11.2,7.0
3244,619,11.3,0.37,0.41,2.3,0.08800000000000001,6.0,16.0,0.9988,3.09,0.8,9.3,5.0
3245,80,6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,5.0
3246,805,8.2,0.28,0.4,2.4,0.052000000000000005,4.0,10.0,0.99356,3.33,0.7,12.8,7.0
3247,879,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,5.0
3248,1371,7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.9947600000000001,3.21,1.03,11.6,6.0
3249,1065,7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6.0
3250,3872,,,,,,,,,,,,
3251,841,6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,5.0
3252,4178,,,,,,,,,,,,
3253,1280,7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6.0
3254,4040,,,,,,,,,,,,
3255,832,10.4,0.44,0.42,1.5,0.145,34.0,48.0,0.9983200000000001,3.38,0.86,9.9,3.0
3256,4127,,,,,,,,,,,,
3257,618,11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,5.0
3258,3278,,,,,,,,,,,,
3259,446,12.5,0.38,0.6,2.6,0.081,31.0,72.0,0.9996,3.1,0.73,10.5,5.0
3260,2417,,,,,,,,,,,,
3261,1617,,,,,,,,,,,,
3262,830,7.5,0.685,0.07,2.5,0.057999999999999996,5.0,9.0,0.9963200000000001,3.38,0.55,10.9,4.0
3263,3373,,,,,,,,,,,,
3264,2506,,,,,,,,,,,,
3265,1256,7.5,0.59,0.22,1.8,0.08199999999999999,43.0,60.0,0.9949899999999999,3.1,0.42,9.2,5.0
3266,4841,,,,,,,,,,,,
3267,2152,,,,,,,,,,,,
3268,2306,,,,,,,,,,,,
3269,2370,,,,,,,,,,,,
3270,4076,,,,,,,,,,,,
3271,2033,,,,,,,,,,,,
3272,2028,,,,,,,,,,,,
3273,3514,,,,,,,,,,,,
3274,583,12.0,0.28,0.49,1.9,0.07400000000000001,10.0,21.0,0.9976,2.98,0.66,9.9,7.0
3275,4256,,,,,,,,,,,,
3276,2360,,,,,,,,,,,,
3277,4245,,,,,,,,,,,,
3278,4234,,,,,,,,,,,,
3279,2302,,,,,,,,,,,,
3280,4670,,,,,,,,,,,,
3281,4303,,,,,,,,,,,,
3282,935,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.9954299999999999,3.39,0.72,11.8,6.0
3283,854,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.9965200000000001,3.47,0.73,10.9,6.0
3284,2548,,,,,,,,,,,,
3285,1558,6.9,0.63,0.33,6.7,0.235,66.0,115.0,0.99787,3.22,0.56,9.5,5.0
3286,891,7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.9974299999999999,3.53,0.57,9.7,5.0
3287,2492,,,,,,,,,,,,
3288,4276,,,,,,,,,,,,
3289,3919,,,,,,,,,,,,
3290,788,10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6.0
3291,3616,,,,,,,,,,,,
3292,467,8.8,0.46,0.45,2.6,0.065,7.0,18.0,0.9947,3.32,0.79,14.0,6.0
3293,1496,7.7,0.54,0.26,1.9,0.08900000000000001,23.0,147.0,0.99636,3.26,0.59,9.7,5.0
3294,1127,6.3,0.76,0.0,2.9,0.07200000000000001,26.0,52.0,0.99379,3.51,0.6,11.5,6.0
3295,4521,,,,,,,,,,,,
3296,104,7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,5.0
3297,2419,,,,,,,,,,,,
3298,2154,,,,,,,,,,,,
3299,3317,,,,,,,,,,,,
3300,2077,,,,,,,,,,,,
3301,3794,,,,,,,,,,,,
3302,269,11.5,0.18,0.51,4.0,0.10400000000000001,4.0,23.0,0.9996,3.28,0.97,10.1,6.0
3303,1020,11.3,0.36,0.66,2.4,0.12300000000000001,3.0,8.0,0.9964200000000001,3.2,0.53,11.9,6.0
3304,4048,,,,,,,,,,,,
3305,4333,,,,,,,,,,,,
3306,4720,,,,,,,,,,,,
3307,2666,,,,,,,,,,,,
3308,855,7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.9953799999999999,3.51,0.71,11.7,7.0
3309,3165,,,,,,,,,,,,
3310,2632,,,,,,,,,,,,
3311,1345,8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6.0
3312,3720,,,,,,,,,,,,
3313,3150,,,,,,,,,,,,
3314,1067,11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7.0
3315,4282,,,,,,,,,,,,
3316,1503,6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6.0
3317,571,6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6.0
3318,2145,,,,,,,,,,,,
3319,2497,,,,,,,,,,,,
3320,139,7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,5.0
3321,2518,,,,,,,,,,,,
3322,63,7.0,0.735,0.05,2.0,0.081,13.0,54.0,0.9966,3.39,0.57,9.8,5.0
3323,606,9.4,0.41,0.48,4.6,0.07200000000000001,10.0,20.0,0.9973,3.34,0.79,12.2,7.0
3324,3512,,,,,,,,,,,,
3325,3686,,,,,,,,,,,,
3326,590,9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5.0
3327,3301,,,,,,,,,,,,
3328,2793,,,,,,,,,,,,
3329,1717,,,,,,,,,,,,
3330,795,10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.9978600000000001,2.99,1.18,10.2,5.0
3331,3169,,,,,,,,,,,,
3332,4006,,,,,,,,,,,,
3333,2454,,,,,,,,,,,,
3334,1781,,,,,,,,,,,,
3335,2764,,,,,,,,,,,,
3336,2673,,,,,,,,,,,,
3337,1399,7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6.0
3338,1134,8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7.0
3339,1896,,,,,,,,,,,,
3340,332,8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,6.0
3341,3609,,,,,,,,,,,,
3342,4542,,,,,,,,,,,,
3343,296,10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,5.0
3344,4845,,,,,,,,,,,,
3345,900,8.9,0.31,0.36,2.6,0.055999999999999994,10.0,39.0,0.9956200000000001,3.4,0.69,11.8,5.0
3346,2339,,,,,,,,,,,,
3347,1647,,,,,,,,,,,,
3348,3479,,,,,,,,,,,,
3349,717,7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5.0
3350,28,7.1,0.71,0.0,1.9,0.08,14.0,35.0,0.9972,3.47,0.55,9.4,5.0
3351,2926,,,,,,,,,,,,
3352,2134,,,,,,,,,,,,
3353,4828,,,,,,,,,,,,
3354,1178,5.6,0.915,0.0,2.1,0.040999999999999995,17.0,78.0,0.99346,3.68,0.73,11.4,5.0
3355,1876,,,,,,,,,,,,
3356,355,6.7,0.75,0.01,2.4,0.078,17.0,32.0,0.9955,3.55,0.61,12.8,6.0
3357,4079,,,,,,,,,,,,
3358,471,9.6,0.54,0.42,2.4,0.081,25.0,52.0,0.997,3.2,0.71,11.4,6.0
3359,3629,,,,,,,,,,,,
3360,2621,,,,,,,,,,,,
3361,2051,,,,,,,,,,,,
3362,3803,,,,,,,,,,,,
3363,371,7.9,0.24,0.4,1.6,0.055999999999999994,11.0,25.0,0.9967,3.32,0.87,8.7,6.0
3364,146,5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,5.0
3365,4503,,,,,,,,,,,,
3366,163,7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,5.0
3367,1721,,,,,,,,,,,,
3368,611,13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5.0
3369,1699,,,,,,,,,,,,
3370,3661,,,,,,,,,,,,
3371,1692,,,,,,,,,,,,
3372,496,7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,6.0
3373,3162,,,,,,,,,,,,
3374,3957,,,,,,,,,,,,
3375,2072,,,,,,,,,,,,
3376,701,7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6.0
3377,4073,,,,,,,,,,,,
3378,2784,,,,,,,,,,,,
3379,3963,,,,,,,,,,,,
3380,543,11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,6.0
3381,2228,,,,,,,,,,,,
3382,4298,,,,,,,,,,,,
3383,2787,,,,,,,,,,,,
3384,1481,8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,10.6,5.0
3385,4667,,,,,,,,,,,,
3386,1871,,,,,,,,,,,,
3387,2569,,,,,,,,,,,,
3388,2827,,,,,,,,,,,,
3389,2180,,,,,,,,,,,,
3390,610,8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5.0
3391,4054,,,,,,,,,,,,
3392,2429,,,,,,,,,,,,
3393,1490,7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6.0
3394,4812,,,,,,,,,,,,
3395,3557,,,,,,,,,,,,
3396,2439,,,,,,,,,,,,
3397,862,7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.9962799999999999,3.24,0.44,10.4,5.0
3398,3133,,,,,,,,,,,,
3399,1114,5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6.0
3400,1258,6.8,0.64,0.0,2.7,0.12300000000000001,15.0,33.0,0.9953799999999999,3.44,0.63,11.3,6.0
3401,794,10.1,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6.0
3402,4037,,,,,,,,,,,,
3403,4351,,,,,,,,,,,,
3404,4152,,,,,,,,,,,,
3405,2542,,,,,,,,,,,,
3406,3279,,,,,,,,,,,,
3407,2798,,,,,,,,,,,,
3408,3666,,,,,,,,,,,,
3409,93,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,5.0
3410,3354,,,,,,,,,,,,
3411,2890,,,,,,,,,,,,
3412,2038,,,,,,,,,,,,
3413,382,8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6.0
3414,1401,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5.0
3415,950,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.9955200000000001,3.41,0.76,11.9,7.0
3416,4207,,,,,,,,,,,,
3417,2930,,,,,,,,,,,,
3418,4409,,,,,,,,,,,,
3419,1383,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5.0
3420,2550,,,,,,,,,,,,
3421,1923,,,,,,,,,,,,
3422,3475,,,,,,,,,,,,
3423,400,6.6,0.735,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,5.0
3424,3175,,,,,,,,,,,,
3425,2311,,,,,,,,,,,,
3426,1955,,,,,,,,,,,,
